Source IP,Destination IP,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.16.0.1,118.219.116.247,0,1.0,12.125,11.44444444,12.53333333,296,0,0,0,0,0,0,9,103,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
192.168.10.8,205.174.165.73,0,1.0,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,16393,237,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
172.16.0.1,71.56.78.252,0,0.0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,741.0,0.0,741.0,741.0,5968332.0,0.0,5968332.0,5968332.0,DDoS
172.16.0.1,171.13.211.175,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1,63.15.28.32,0,0.0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1,13.175.13.63,0,1.0,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,25.0,0.0,25.0,25.0,101000000.0,0.0,101000000.0,101000000.0,DoS slowloris
172.16.0.1,195.4.177.232,0,0.0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris
172.16.0.1,46.74.93.237,0,0.0,5.333333333,4.0,0.0,64,0,0,0,0,0,0,2,8,1,0,229,235,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Slowhttptest
192.168.10.5,205.174.165.73,0,1.0,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
172.16.0.1,38.60.241.77,0,0.0,918.4615385,49.28571429,1932.5,232,0,0,0,0,0,0,7,345,6,11595,274,235,1,32,987.0,0.0,987.0,987.0,98500000.0,0.0,98500000.0,98500000.0,DoS Hulk
172.16.0.1,170.116.27.245,0,0.0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1,29.30.37.107,0,0.0,796.6,44.25,1656.428571,264,0,0,0,0,0,0,8,354,7,11595,274,235,1,32,996.0,0.0,996.0,996.0,98400000.0,0.0,98400000.0,98400000.0,DoS Hulk
172.16.0.1,56.140.40.113,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1,21.218.192.165,0,0.0,316.6666667,34.375,881.25,288,0,0,0,0,0,0,8,275,4,3525,29200,235,1,32,7014790.0,0.0,7014790.0,7014790.0,5381050.0,0.0,5381050.0,5381050.0,DoS GoldenEye
172.16.0.1,217.130.116.86,0,0.0,1085.909091,58.33333333,2319.0,200,0,0,0,0,0,0,6,350,5,11595,251,235,1,32,986.0,0.0,986.0,986.0,85000000.0,0.0,85000000.0,85000000.0,DoS Hulk
172.16.0.1,4.219.89.136,0,1.0,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1,104.145.58.167,0,0.0,534.0,356.0,0.0,64,0,0,0,0,0,0,2,712,0,0,229,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Slowhttptest
172.16.0.1,119.43.224.118,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0.0,0.0,108000000.0,0.0,108000000.0,108000000.0,DoS GoldenEye
172.16.0.1,145.211.209.77,0,2.0,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
172.16.0.1,103.99.159.109,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – XSS
172.16.0.1,51.168.242.233,0,1.0,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1,166.144.144.56,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – XSS
172.16.0.1,75.68.245.104,0,0.0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris
172.16.0.1,186.122.23.59,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – XSS
172.16.0.1,210.214.246.133,0,1.0,12.66666667,12.88888889,12.53333333,296,0,0,0,0,0,0,9,116,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1,53.25.252.122,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – XSS
172.16.0.1,31.123.194.14,0,0.0,927.7692308,53.625,2326.4,264,0,0,0,0,0,0,8,429,5,11632,29200,235,1,32,833.0,0.0,833.0,833.0,6913887.0,0.0,6913887.0,6913887.0,DoS GoldenEye
172.16.0.1,123.57.163.56,0,0.0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1,31.76.25.42,0,0.0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1,188.121.2.114,0,1.0,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1,204.83.147.2,0,0.0,833.0714286,7.0,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,1017.0,0.0,1017.0,1017.0,38100000.0,45900000.0,70600000.0,5677995.0,DDoS
172.16.0.1,113.153.138.144,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1,85.136.180.102,0,1.0,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1,11.24.93.188,0,0.0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris
172.16.0.1,190.51.123.111,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1,19.115.49.90,0,1.0,11.875,10.77777778,12.53333333,296,0,0,0,0,0,0,9,97,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1,159.47.143.116,0,1.0,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris
172.16.0.1,13.101.96.28,0,1.0,12.5,12.44444444,12.53333333,296,0,0,0,0,0,0,9,112,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1,99.254.142.170,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1,224.210.146.188,0,0.0,165.0,244.5,6.0,64,0,0,0,0,0,0,2,489,1,6,284,0,1,32,0.0,0.0,0.0,0.0,108000000.0,0.0,108000000.0,108000000.0,DoS GoldenEye
172.16.0.1,25.37.74.161,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
172.16.0.1,74.222.177.89,0,1.0,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris
172.16.0.1,194.233.112.190,0,1.0,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
172.16.0.1,154.99.124.208,0,0.0,388.4,59.83333333,881.25,208,0,0,0,0,0,0,6,359,4,3525,29200,235,1,32,998733.0,0.0,998733.0,998733.0,5352010.0,0.0,5352010.0,5352010.0,DoS GoldenEye
172.16.0.1,63.28.253.69,0,0.0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2019.0,0.0,2019.0,2019.0,10100000.0,0.0,10100000.0,10100000.0,DDoS
172.16.0.1,27.181.126.224,0,0.0,104.8,149.7142857,0.0,248,0,0,0,0,0,0,7,1048,3,0,29200,235,3,32,3207195.0,0.0,3207195.0,3207195.0,103000000.0,0.0,103000000.0,103000000.0,DoS Slowhttptest
172.16.0.1,116.102.239.68,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,260,236,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Sql Injection
172.16.0.1,150.43.203.47,0,0.0,534.0,356.0,0.0,64,0,0,0,0,0,0,2,712,0,0,229,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Slowhttptest
172.16.0.1,198.203.230.216,0,0.0,141.5,169.4,2.0,496,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3704663.0,5238363.001,7408745.0,581.0,19300000.0,18800000.0,51300000.0,5834599.0,DoS slowloris
172.16.0.1,197.219.35.166,0,0.0,794.5333333,35.88888889,1932.5,296,0,0,0,0,0,0,9,323,6,11595,251,235,1,32,1008.0,0.0,1008.0,1008.0,83800000.0,0.0,83800000.0,83800000.0,DoS Hulk
172.16.0.1,194.232.195.200,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1444,1174,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1,104.185.204.159,0,0.0,744.125,34.55555556,1656.428571,292,0,0,0,0,0,0,9,311,7,11595,251,235,2,20,1045.0,0.0,1045.0,1045.0,99800000.0,0.0,99800000.0,99800000.0,DoS Hulk
172.16.0.1,234.14.170.108,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
192.168.10.15,205.174.165.73,0,1.0,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
172.16.0.1,144.232.58.237,0,1.0,86.41818182,87.30434783,85.78125,744,0,0,0,0,0,0,23,2008,32,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
192.168.10.5,205.174.165.73,0,1.0,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
172.16.0.1,14.107.134.133,0,0.0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7011643.0,0.0,7011643.0,7011643.0,18700000.0,12300000.0,32100000.0,8007998.0,DoS Slowhttptest
192.168.10.14,205.174.165.73,0,0.0,167.0,258.75,44.66666667,92,0,0,0,0,0,0,4,1035,3,134,8192,245,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
172.16.0.1,98.106.105.17,0,0.0,134.0526316,158.8125,2.0,536,0,0,0,0,0,0,16,2541,3,6,29200,0,11,32,4707597.0,6656880.015,9414722.0,472.0,19200000.0,18800000.0,51300000.0,5958379.0,DoS slowloris
172.16.0.1,92.117.22.184,0,1.0,1190.9,77.0,1932.5,124,0,0,0,0,0,0,4,308,6,11595,0,235,1,20,0.0,0.0,0.0,0.0,97800000.0,0.0,97800000.0,97800000.0,DoS Hulk
172.16.0.1,209.143.159.81,0,0.0,430.0,69.0,881.25,168,0,0,0,0,0,0,5,345,4,3525,29200,235,1,32,699.0,0.0,699.0,699.0,5927499.0,0.0,5927499.0,5927499.0,DoS GoldenEye
172.16.0.1,107.215.226.64,0,1.0,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,59.0,0.0,59.0,59.0,101000000.0,0.0,101000000.0,101000000.0,DoS slowloris
205.174.165.73,187.145.119.181,0,1.0,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
172.16.0.1,189.248.44.76,0,1.0,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1,160.184.9.162,0,1.0,95.06,105.6842105,88.5483871,616,0,0,0,0,0,0,19,2008,31,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
192.168.10.9,205.174.165.73,0,1.0,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.9,205.174.165.73,0,2.0,1687.625,5177.25641,7.432098765,792,0,0,0,0,0,0,39,201913,81,602,8192,1255,38,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
172.16.0.1,6.17.167.178,0,0.0,1000.0,46.0,2908.0,264,0,0,0,0,0,0,8,368,4,11632,29200,235,1,32,809.0,0.0,809.0,809.0,5466888.0,0.0,5466888.0,5466888.0,DoS GoldenEye
172.16.0.1,200.128.10.169,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – XSS
172.16.0.1,129.120.43.47,0,0.0,34.14285714,59.75,0.0,136,0,0,0,0,0,0,4,239,3,0,29200,235,2,32,721.0,0.0,721.0,721.0,28000000.0,0.0,28000000.0,28000000.0,DoS slowloris
205.174.165.73,67.140.46.34,0,1.0,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,16393,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
